Team,StreakType,Length,StartDate,EndDate
Texas Rangers,LOSS,6,1985-08-13,1985-08-19
Texas Rangers,LOSS,6,1985-09-02,1985-09-08
Texas Rangers,WIN,5,1985-09-20,1985-09-24
Toronto Blue Jays,WIN,7,1985-04-24,1985-05-01
Toronto Blue Jays,WIN,8,1985-05-20,1985-05-28
Toronto Blue Jays,WIN,5,1985-06-02,1985-06-07
Toronto Blue Jays,LOSS,6,1985-06-13,1985-06-18
Toronto Blue Jays,WIN,5,1985-07-07,1985-07-11
Toronto Blue Jays,WIN,9,1985-07-21,1985-07-29
Minnesota Twins,LOSS,9,1985-04-11,1985-04-20
Minnesota Twins,WIN,10,1985-04-21,1985-05-01
Minnesota Twins,LOSS,10,1985-05-21,1985-06-01
Minnesota Twins,LOSS,5,1985-07-31,1985-08-05
Minnesota Twins,WIN,5,1985-09-14,1985-09-18
Philadelphia Phillies,LOSS,5,1985-04-14,1985-04-19
Philadelphia Phillies,LOSS,7,1985-05-05,1985-05-13
Philadelphia Phillies,WIN,5,1985-06-21,1985-06-26
Philadelphia Phillies,LOSS,5,1985-07-10,1985-07-14
Philadelphia Phillies,WIN,6,1985-08-29,1985-09-03
Philadelphia Phillies,LOSS,11,1985-09-20,1985-10-02
Atlanta Braves,LOSS,5,1985-05-07,1985-05-12
Atlanta Braves,LOSS,5,1985-05-20,1985-05-25
Atlanta Braves,WIN,5,1985-06-23,1985-06-28
Atlanta Braves,LOSS,5,1985-07-02,1985-07-07
Atlanta Braves,LOSS,6,1985-08-12,1985-08-18
Atlanta Braves,LOSS,6,1985-08-20,1985-08-25
Atlanta Braves,WIN,5,1985-08-26,1985-08-30
Atlanta Braves,LOSS,6,1985-09-16,1985-09-21
Chicago White Sox,WIN,5,1985-05-11,1985-05-15
Chicago White Sox,LOSS,7,1985-05-20,1985-05-28
Chicago White Sox,WIN,5,1985-05-29,1985-06-02
Chicago White Sox,WIN,5,1985-06-08,1985-06-12
Chicago White Sox,LOSS,6,1985-06-25,1985-07-01
Chicago White Sox,WIN,5,1985-07-13,1985-07-20
Chicago White Sox,LOSS,5,1985-08-21,1985-08-24
Chicago White Sox,WIN,5,1985-08-25,1985-08-29
New York Yankees,LOSS,5,1985-04-26,1985-04-30
New York Yankees,WIN,6,1985-05-13,1985-05-18
New York Yankees,WIN,6,1985-07-09,1985-07-14
New York Yankees,WIN,7,1985-08-05,1985-08-12
New York Yankees,WIN,7,1985-08-14,1985-08-21
New York Yankees,WIN,11,1985-08-31,1985-09-10
New York Yankees,LOSS,8,1985-09-13,1985-09-20
New York Yankees,WIN,6,1985-09-25,1985-10-01
Milwaukee Brewers,LOSS,5,1985-04-26,1985-04-30
Milwaukee Brewers,LOSS,5,1985-06-12,1985-06-16
Milwaukee Brewers,WIN,5,1985-08-04,1985-08-10
Milwaukee Brewers,LOSS,7,1985-09-05,1985-09-10
Milwaukee Brewers,LOSS,5,1985-09-26,1985-10-01
