Team,StreakType,Length,StartDate,EndDate
California Angels,LOSS,5,1973-05-06,1973-05-11
California Angels,WIN,5,1973-05-12,1973-05-16
California Angels,LOSS,5,1973-07-21,1973-07-27
Baltimore Orioles,LOSS,5,1973-04-29,1973-05-05
Baltimore Orioles,WIN,5,1973-06-25,1973-06-29
Baltimore Orioles,WIN,14,1973-08-12,1973-08-27
Baltimore Orioles,WIN,6,1973-09-20,1973-09-26
Boston Red Sox,LOSS,6,1973-04-15,1973-04-20
Boston Red Sox,WIN,5,1973-07-04,1973-07-07
Boston Red Sox,WIN,8,1973-08-17,1973-08-25
Chicago Cubs,WIN,7,1973-05-08,1973-05-15
Chicago Cubs,LOSS,6,1973-07-11,1973-07-18
Chicago Cubs,LOSS,11,1973-08-04,1973-08-16
Chicago Cubs,WIN,5,1973-09-18,1973-09-22
Cincinnati Reds,WIN,5,1973-04-14,1973-04-17
Cincinnati Reds,WIN,6,1973-07-05,1973-07-10
Cincinnati Reds,WIN,6,1973-07-18,1973-07-26
Cincinnati Reds,WIN,5,1973-08-07,1973-08-12
Cincinnati Reds,WIN,7,1973-08-29,1973-09-05
Cincinnati Reds,WIN,7,1973-09-09,1973-09-16
Cleveland Indians,LOSS,10,1973-05-30,1973-06-10
Cleveland Indians,LOSS,6,1973-06-13,1973-06-18
Cleveland Indians,LOSS,7,1973-06-28,1973-07-03
Detroit Tigers,WIN,5,1973-05-14,1973-05-19
Detroit Tigers,WIN,5,1973-05-24,1973-05-30
Detroit Tigers,LOSS,8,1973-06-19,1973-06-25
Detroit Tigers,WIN,5,1973-06-30,1973-07-03
Detroit Tigers,WIN,5,1973-07-10,1973-07-14
Detroit Tigers,WIN,8,1973-07-26,1973-08-01
Houston Astros,WIN,6,1973-04-18,1973-04-24
Houston Astros,WIN,9,1973-04-27,1973-05-07
Kansas City Royals,LOSS,5,1973-06-04,1973-06-09
Kansas City Royals,LOSS,5,1973-06-25,1973-06-29
