Team,StreakType,Length,StartDate,EndDate
St. Louis Browns,LOSS,7,1937-05-16,1937-05-23
St. Louis Browns,LOSS,7,1937-07-03,1937-07-10
St. Louis Browns,LOSS,8,1937-08-08,1937-08-14
St. Louis Browns,LOSS,7,1937-08-21,1937-08-27
St. Louis Browns,LOSS,5,1937-08-31,1937-09-04
St. Louis Browns,LOSS,7,1937-09-05,1937-09-11
Boston Red Sox,WIN,5,1937-05-24,1937-05-29
Boston Red Sox,WIN,6,1937-06-15,1937-06-20
Boston Red Sox,WIN,6,1937-07-09,1937-07-14
Boston Red Sox,LOSS,5,1937-07-17,1937-07-20
Boston Red Sox,WIN,5,1937-07-28,1937-08-01
Boston Red Sox,WIN,7,1937-08-03,1937-08-08
Boston Red Sox,LOSS,5,1937-08-12,1937-08-15
Boston Red Sox,LOSS,5,1937-09-06,1937-09-08
Chicago Cubs,WIN,6,1937-04-30,1937-05-06
Chicago Cubs,WIN,8,1937-05-28,1937-06-04
Chicago Cubs,WIN,5,1937-06-06,1937-06-13
Chicago Cubs,WIN,6,1937-06-29,1937-07-04
Chicago Cubs,WIN,6,1937-07-17,1937-07-21
Chicago Cubs,LOSS,5,1937-08-14,1937-08-18
Chicago Cubs,LOSS,5,1937-09-01,1937-09-06
Chicago Cubs,WIN,5,1937-09-17,1937-09-21
Chicago Cubs,WIN,5,1937-09-26,1937-09-30
Cincinnati Reds,LOSS,5,1937-04-29,1937-05-04
Cincinnati Reds,LOSS,8,1937-05-24,1937-05-30
Cincinnati Reds,LOSS,5,1937-06-27,1937-06-30
Cincinnati Reds,LOSS,5,1937-07-04,1937-07-09
Cincinnati Reds,LOSS,6,1937-09-06,1937-09-11
Cincinnati Reds,LOSS,14,1937-09-21,1937-10-03
Cleveland Indians,WIN,5,1937-05-06,1937-05-10
Cleveland Indians,LOSS,5,1937-06-15,1937-06-20
Cleveland Indians,LOSS,5,1937-06-22,1937-06-27
Cleveland Indians,WIN,5,1937-08-11,1937-08-14
Detroit Tigers,WIN,6,1937-06-06,1937-06-12
Detroit Tigers,WIN,6,1937-07-03,1937-07-10
Detroit Tigers,WIN,5,1937-07-16,1937-07-20
Detroit Tigers,WIN,5,1937-09-11,1937-09-15
Brooklyn Dodgers,LOSS,14,1937-09-16,1937-09-30
Philadelphia Athletics,LOSS,10,1937-05-24,1937-06-04
Philadelphia Athletics,LOSS,6,1937-06-05,1937-06-10
Philadelphia Athletics,LOSS,10,1937-06-13,1937-06-24
Philadelphia Athletics,LOSS,9,1937-06-27,1937-07-05
Philadelphia Athletics,LOSS,6,1937-07-09,1937-07-14
Pittsburgh Pirates,WIN,5,1937-05-07,1937-05-12
Pittsburgh Pirates,LOSS,5,1937-06-03,1937-06-07
Pittsburgh Pirates,WIN,5,1937-08-14,1937-08-18
Pittsburgh Pirates,LOSS,7,1937-08-27,1937-09-01
Pittsburgh Pirates,WIN,5,1937-09-06,1937-09-10
Pittsburgh Pirates,WIN,10,1937-09-24,1937-10-03
New York Giants,WIN,8,1937-05-22,1937-05-29
New York Giants,WIN,6,1937-06-26,1937-07-02
New York Giants,LOSS,5,1937-07-29,1937-08-03
New York Giants,WIN,5,1937-08-13,1937-08-18
New York Giants,WIN,5,1937-08-27,1937-08-30
New York Giants,WIN,7,1937-09-22,1937-09-29
St. Louis Cardinals,WIN,5,1937-06-04,1937-06-09
St. Louis Cardinals,WIN,5,1937-06-12,1937-06-16
St. Louis Cardinals,LOSS,6,1937-06-26,1937-07-03
St. Louis Cardinals,LOSS,5,1937-08-26,1937-08-29
Washington Senators,LOSS,5,1937-04-23,1937-04-29
Washington Senators,WIN,5,1937-06-19,1937-06-24
Washington Senators,LOSS,7,1937-07-14,1937-07-20
Washington Senators,WIN,6,1937-07-24,1937-07-28
Washington Senators,WIN,8,1937-08-10,1937-08-15
Philadelphia Phillies,LOSS,5,1937-05-04,1937-05-09
Philadelphia Phillies,LOSS,6,1937-06-02,1937-06-08
Philadelphia Phillies,LOSS,5,1937-06-27,1937-07-02
Philadelphia Phillies,WIN,6,1937-08-21,1937-08-29
Philadelphia Phillies,LOSS,6,1937-09-02,1937-09-06
Boston Bees,LOSS,7,1937-05-05,1937-05-13
Boston Bees,LOSS,11,1937-06-10,1937-06-23
Boston Bees,WIN,6,1937-06-27,1937-07-01
Boston Bees,WIN,7,1937-07-20,1937-07-25
Chicago White Sox,LOSS,6,1937-05-01,1937-05-07
Chicago White Sox,WIN,10,1937-05-30,1937-06-08
Chicago White Sox,WIN,7,1937-06-22,1937-06-29
Chicago White Sox,WIN,6,1937-07-16,1937-07-20
Chicago White Sox,LOSS,7,1937-08-03,1937-08-08
New York Yankees,WIN,5,1937-04-24,1937-04-29
New York Yankees,WIN,6,1937-05-21,1937-05-26
New York Yankees,WIN,7,1937-07-03,1937-07-11
New York Yankees,WIN,6,1937-07-17,1937-07-21
New York Yankees,WIN,5,1937-08-01,1937-08-05
New York Yankees,WIN,5,1937-08-17,1937-08-20
New York Yankees,WIN,6,1937-09-04,1937-09-08
